Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Desert Dragon Illumia Pants,12,33.33,25.0,0,2,2112
Desert Dragon Illumia Pants,13,15.0,25.0,1,2,2515
Desert Dragon Illumia Pants,14,5.0,25.0,1,2,3772
Desert Dragon Illumia Pants,15,1.0,25.0,1,2,6036
Desert Dragon Illumia Shirt,1,100.0,0.0,0,0,6
Desert Dragon Illumia Shirt,2,100.0,0.0,0,0,19
Desert Dragon Illumia Shirt,3,100.0,0.0,0,0,48
Desert Dragon Illumia Shirt,4,100.0,0.0,0,0,96
Desert Dragon Illumia Shirt,5,100.0,0.0,0,0,192
Desert Dragon Illumia Shirt,6,100.0,0.0,0,0,384
Desert Dragon Illumia Shirt,7,33.33,25.0,0,1,576
Desert Dragon Illumia Shirt,8,33.33,25.0,0,1,864
Desert Dragon Illumia Shirt,9,33.33,25.0,0,1,1280
Desert Dragon Illumia Shirt,10,33.33,25.0,0,1,1920
Desert Dragon Illumia Shirt,11,33.33,25.0,0,1,2304
Desert Dragon Illumia Shirt,12,33.33,25.0,0,2,2688
Desert Dragon Illumia Shirt,13,15.0,25.0,1,2,3201
Desert Dragon Illumia Shirt,14,5.0,25.0,1,2,4801
Desert Dragon Illumia Shirt,15,1.0,25.0,1,2,7682
Desert Dragon Jutti,1,100.0,0.0,0,0,0
Desert Dragon Jutti,2,100.0,0.0,0,0,0
Desert Dragon Jutti,3,100.0,0.0,0,0,1
Desert Dragon Jutti,4,100.0,0.0,0,0,1
Desert Dragon Jutti,5,100.0,0.0,0,0,1
Desert Dragon Jutti,6,100.0,0.0,0,0,1
Desert Dragon Jutti,7,45.0,25.0,0,1,1
Desert Dragon Jutti,8,40.0,25.0,0,2,2
Desert Dragon Jutti,9,35.0,25.0,0,2,2
Desert Dragon Jutti,10,30.0,25.0,1,2,3
Desert Dragon Jutti,11,25.0,25.0,1,2,5
Desert Dragon Jutti,12,20.0,25.0,1,2,8
Desert Dragon Jutti,13,15.0,25.0,1,2,14
Desert Dragon Jutti,14,5.0,25.0,1,2,21
Desert Dragon Jutti,15,1.0,25.0,1,2,36
Desert Dragon Knee Socks,1,100.0,0.0,0,0,2
Desert Dragon Knee Socks,2,100.0,0.0,0,0,2
Desert Dragon Knee Socks,3,100.0,0.0,0,0,3
Desert Dragon Knee Socks,4,100.0,0.0,0,0,3
Desert Dragon Knee Socks,5,100.0,0.0,0,0,4
Desert Dragon Knee Socks,6,100.0,0.0,0,0,4
Desert Dragon Knee Socks,7,45.0,25.0,0,1,5
Desert Dragon Knee Socks,8,40.0,25.0,0,2,5
Desert Dragon Knee Socks,9,35.0,25.0,0,2,6
Desert Dragon Knee Socks,10,30.0,25.0,1,2,10
Desert Dragon Knee Socks,11,25.0,25.0,1,2,16
Desert Dragon Knee Socks,12,20.0,25.0,1,2,24
Desert Dragon Knee Socks,13,15.0,25.0,1,2,40
Desert Dragon Knee Socks,14,5.0,25.0,1,2,60
Desert Dragon Knee Socks,15,1.0,25.0,1,2,100
Desert Dragon Leggings,1,100.0,0.0,0,0,2
Desert Dragon Leggings,2,100.0,0.0,0,0,2
Desert Dragon Leggings,3,100.0,0.0,0,0,3
Desert Dragon Leggings,4,100.0,0.0,0,0,3
Desert Dragon Leggings,5,100.0,0.0,0,0,4
Desert Dragon Leggings,6,100.0,0.0,0,0,4
Desert Dragon Leggings,7,45.0,25.0,0,1,5
Desert Dragon Leggings,8,40.0,25.0,0,2,5
Desert Dragon Leggings,9,35.0,25.0,0,2,6
Desert Dragon Leggings,10,30.0,25.0,1,2,10
Desert Dragon Leggings,11,25.0,25.0,1,2,16
Desert Dragon Leggings,12,20.0,25.0,1,2,24
Desert Dragon Leggings,13,15.0,25.0,1,2,40
Desert Dragon Leggings,14,5.0,25.0,1,2,60
Desert Dragon Leggings,15,1.0,25.0,1,2,100
Desert Dragon Longbow,1,100.0,0.0,0,0,7
Desert Dragon Longbow,2,100.0,0.0,0,0,9
Desert Dragon Longbow,3,100.0,0.0,0,0,10
Desert Dragon Longbow,4,100.0,0.0,0,0,12
Desert Dragon Longbow,5,100.0,0.0,0,0,14
Desert Dragon Longbow,6,100.0,0.0,0,0,16
Desert Dragon Longbow,7,45.0,25.0,0,1,18
Desert Dragon Longbow,8,40.0,25.0,0,2,20
Desert Dragon Longbow,9,35.0,25.0,0,2,21
Desert Dragon Longbow,10,30.0,25.0,1,2,36
Desert Dragon Longbow,11,25.0,25.0,1,2,58
Desert Dragon Longbow,12,20.0,25.0,1,2,87
Desert Dragon Longbow,13,15.0,25.0,1,2,146
Desert Dragon Longbow,14,5.0,25.0,1,2,219
Desert Dragon Longbow,15,1.0,25.0,1,2,365
Desert Dragon Mace,1,100.0,0.0,0,0,7
Desert Dragon Mace,2,100.0,0.0,0,0,9
Desert Dragon Mace,3,100.0,0.0,0,0,10
Desert Dragon Mace,4,100.0,0.0,0,0,12
Desert Dragon Mace,5,100.0,0.0,0,0,14
Desert Dragon Mace,6,100.0,0.0,0,0,16
Desert Dragon Mace,7,45.0,25.0,0,1,18
Desert Dragon Mace,8,40.0,25.0,0,2,20
Desert Dragon Mace,9,35.0,25.0,0,2,21
Desert Dragon Mace,10,30.0,25.0,1,2,36
Desert Dragon Mace,11,25.0,25.0,1,2,58
Desert Dragon Mace,12,20.0,25.0,1,2,87
Desert Dragon Mace,13,15.0,25.0,1,2,146
Desert Dragon Mace,14,5.0,25.0,1,2,219
Desert Dragon Mace,15,1.0,25.0,1,2,365
Desert Dragon Mask,1,100.0,0.0,0,0,1
Desert Dragon Mask,2,100.0,0.0,0,0,1
Desert Dragon Mask,3,100.0,0.0,0,0,1
Desert Dragon Mask,4,100.0,0.0,0,0,2
Desert Dragon Mask,5,100.0,0.0,0,0,2
Desert Dragon Mask,6,100.0,0.0,0,0,2
Desert Dragon Mask,7,45.0,25.0,0,1,3
Desert Dragon Mask,8,40.0,25.0,0,2,3
Desert Dragon Mask,9,35.0,25.0,0,2,3
Desert Dragon Mask,10,30.0,25.0,1,2,6
Desert Dragon Mask,11,25.0,25.0,1,2,10
Desert Dragon Mask,12,20.0,25.0,1,2,15
Desert Dragon Mask,13,15.0,25.0,1,2,25
Desert Dragon Mask,14,5.0,25.0,1,2,38
Desert Dragon Mask,15,1.0,25.0,1,2,64
Desert Dragon Mecha Glove,1,100.0,0.0,0,0,3
Desert Dragon Mecha Glove,2,100.0,0.0,0,0,4
Desert Dragon Mecha Glove,3,100.0,0.0,0,0,5
Desert Dragon Mecha Glove,4,100.0,0.0,0,0,6
Desert Dragon Mecha Glove,5,100.0,0.0,0,0,7
Desert Dragon Mecha Glove,6,100.0,0.0,0,0,8
Desert Dragon Mecha Glove,7,45.0,25.0,0,1,9
Desert Dragon Mecha Glove,8,40.0,25.0,0,2,10
Desert Dragon Mecha Glove,9,35.0,25.0,0,2,10
Desert Dragon Mecha Glove,10,30.0,25.0,1,2,18
Desert Dragon Mecha Glove,11,25.0,25.0,1,2,29
Desert Dragon Mecha Glove,12,20.0,25.0,1,2,43
Desert Dragon Mecha Glove,13,15.0,25.0,1,2,73
Desert Dragon Mecha Glove,14,5.0,25.0,1,2,109
Desert Dragon Mecha Glove,15,1.0,25.0,1,2,182
Desert Dragon Meditation Arm Blade,1,100.0,0.0,0,0,9
Desert Dragon Meditation Arm Blade,2,100.0,0.0,0,0,27
Desert Dragon Meditation Arm Blade,3,100.0,0.0,0,0,68
Desert Dragon Meditation Arm Blade,4,100.0,0.0,0,0,137
Desert Dragon Meditation Arm Blade,5,100.0,0.0,0,0,274
Desert Dragon Meditation Arm Blade,6,100.0,0.0,0,0,548
Desert Dragon Meditation Arm Blade,7,33.33,25.0,0,1,823
Desert Dragon Meditation Arm Blade,8,33.33,25.0,0,1,1234
Desert Dragon Meditation Arm Blade,9,33.33,25.0,0,1,1829
Desert Dragon Meditation Arm Blade,10,33.33,25.0,0,1,2743
Desert Dragon Meditation Arm Blade,11,33.33,25.0,0,1,3292
Desert Dragon Meditation Arm Blade,12,33.33,25.0,0,2,3841
Desert Dragon Meditation Arm Blade,13,15.0,25.0,1,2,4572
Desert Dragon Meditation Arm Blade,14,5.0,25.0,1,2,6859
Desert Dragon Meditation Arm Blade,15,1.0,25.0,1,2,10974
Desert Dragon Meditation Dagger,1,100.0,0.0,0,0,18
Desert Dragon Meditation Dagger,2,100.0,0.0,0,0,54
Desert Dragon Meditation Dagger,3,100.0,0.0,0,0,137
Desert Dragon Meditation Dagger,4,100.0,0.0,0,0,274
Desert Dragon Meditation Dagger,5,100.0,0.0,0,0,548
Desert Dragon Meditation Dagger,6,100.0,0.0,0,0,1097
Desert Dragon Meditation Dagger,7,33.33,25.0,0,1,1646
Desert Dragon Meditation Dagger,8,33.33,25.0,0,1,2469
Desert Dragon Meditation Dagger,9,33.33,25.0,0,1,3658
Desert Dragon Meditation Dagger,10,33.33,25.0,0,1,5487
Desert Dragon Meditation Dagger,11,33.33,25.0,0,1,6584
Desert Dragon Meditation Dagger,12,33.33,25.0,0,2,7682
Desert Dragon Meditation Dagger,13,15.0,25.0,1,2,9145
Desert Dragon Meditation Dagger,14,5.0,25.0,1,2,13718
Desert Dragon Meditation Dagger,15,1.0,25.0,1,2,21949
Desert Dragon Meditation Greaves,1,100.0,0.0,0,0,5
Desert Dragon Meditation Greaves,2,100.0,0.0,0,0,15
Desert Dragon Meditation Greaves,3,100.0,0.0,0,0,37
Desert Dragon Meditation Greaves,4,100.0,0.0,0,0,75
Desert Dragon Meditation Greaves,5,100.0,0.0,0,0,150
Desert Dragon Meditation Greaves,6,100.0,0.0,0,0,301
Desert Dragon Meditation Greaves,7,33.33,25.0,0,1,452
Desert Dragon Meditation Greaves,8,33.33,25.0,0,1,679
Desert Dragon Meditation Greaves,9,33.33,25.0,0,1,1006
Desert Dragon Meditation Greaves,10,33.33,25.0,0,1,1509
Desert Dragon Meditation Greaves,11,33.33,25.0,0,1,1810
Desert Dragon Meditation Greaves,12,33.33,25.0,0,2,2112
Desert Dragon Meditation Greaves,13,15.0,25.0,1,2,2515
Desert Dragon Meditation Greaves,14,5.0,25.0,1,2,3772
Desert Dragon Meditation Greaves,15,1.0,25.0,1,2,6036
Desert Dragon Meditation Mask,1,100.0,0.0,0,0,3
Desert Dragon Meditation Mask,2,100.0,0.0,0,0,9
Desert Dragon Meditation Mask,3,100.0,0.0,0,0,24
Desert Dragon Meditation Mask,4,100.0,0.0,0,0,48
Desert Dragon Meditation Mask,5,100.0,0.0,0,0,96
Desert Dragon Meditation Mask,6,100.0,0.0,0,0,192
Desert Dragon Meditation Mask,7,33.33,25.0,0,1,288
Desert Dragon Meditation Mask,8,33.33,25.0,0,1,432
Desert Dragon Meditation Mask,9,33.33,25.0,0,1,640
Desert Dragon Meditation Mask,10,33.33,25.0,0,1,960
Desert Dragon Meditation Mask,11,33.33,25.0,0,1,1152
Desert Dragon Meditation Mask,12,33.33,25.0,0,2,1344
Desert Dragon Meditation Mask,13,15.0,25.0,1,2,1600
Desert Dragon Meditation Mask,14,5.0,25.0,1,2,2400
Desert Dragon Meditation Mask,15,1.0,25.0,1,2,3841
Desert Dragon Meditation Sandals,1,100.0,0.0,0,0,1
Desert Dragon Meditation Sandals,2,100.0,0.0,0,0,5
Desert Dragon Meditation Sandals,3,100.0,0.0,0,0,13
Desert Dragon Meditation Sandals,4,100.0,0.0,0,0,27
Desert Dragon Meditation Sandals,5,100.0,0.0,0,0,54
Desert Dragon Meditation Sandals,6,100.0,0.0,0,0,109
Desert Dragon Meditation Sandals,7,33.33,25.0,0,1,164
Desert Dragon Meditation Sandals,8,33.33,25.0,0,1,246
Desert Dragon Meditation Sandals,9,33.33,25.0,0,1,365
Desert Dragon Meditation Sandals,10,33.33,25.0,0,1,548
Desert Dragon Meditation Sandals,11,33.33,25.0,0,1,658
Desert Dragon Meditation Sandals,12,33.33,25.0,0,2,768
Desert Dragon Meditation Sandals,13,15.0,25.0,1,2,914
Desert Dragon Meditation Sandals,14,5.0,25.0,1,2,1371
Desert Dragon Meditation Sandals,15,1.0,25.0,1,2,2194
Desert Dragon Meditation Vest,1,100.0,0.0,0,0,6
Desert Dragon Meditation Vest,2,100.0,0.0,0,0,19
Desert Dragon Meditation Vest,3,100.0,0.0,0,0,48
Desert Dragon Meditation Vest,4,100.0,0.0,0,0,96
Desert Dragon Meditation Vest,5,100.0,0.0,0,0,192
Desert Dragon Meditation Vest,6,100.0,0.0,0,0,384
Desert Dragon Meditation Vest,7,33.33,25.0,0,1,576
Desert Dragon Meditation Vest,8,33.33,25.0,0,1,864
Desert Dragon Meditation Vest,9,33.33,25.0,0,1,1280
Desert Dragon Meditation Vest,10,33.33,25.0,0,1,1920
Desert Dragon Meditation Vest,11,33.33,25.0,0,1,2304
Desert Dragon Meditation Vest,12,33.33,25.0,0,2,2688
Desert Dragon Meditation Vest,13,15.0,25.0,1,2,3201
Desert Dragon Meditation Vest,14,5.0,25.0,1,2,4801
Desert Dragon Meditation Vest,15,1.0,25.0,1,2,7682
Desert Dragon Meditation Wrist Guards,1,100.0,0.0,0,0,1
Desert Dragon Meditation Wrist Guards,2,100.0,0.0,0,0,5
Desert Dragon Meditation Wrist Guards,3,100.0,0.0,0,0,13
Desert Dragon Meditation Wrist Guards,4,100.0,0.0,0,0,27
Desert Dragon Meditation Wrist Guards,5,100.0,0.0,0,0,54
Desert Dragon Meditation Wrist Guards,6,100.0,0.0,0,0,109
Desert Dragon Meditation Wrist Guards,7,33.33,25.0,0,1,164
Desert Dragon Meditation Wrist Guards,8,33.33,25.0,0,1,246
Desert Dragon Meditation Wrist Guards,9,33.33,25.0,0,1,365
Desert Dragon Meditation Wrist Guards,10,33.33,25.0,0,1,548
Desert Dragon Meditation Wrist Guards,11,33.33,25.0,0,1,658
Desert Dragon Meditation Wrist Guards,12,33.33,25.0,0,2,768
Desert Dragon Meditation Wrist Guards,13,15.0,25.0,1,2,914
Desert Dragon Meditation Wrist Guards,14,5.0,25.0,1,2,1371
Desert Dragon Meditation Wrist Guards,15,1.0,25.0,1,2,2194
Desert Dragon Mitten,1,100.0,0.0,0,0,0
Desert Dragon Mitten,2,100.0,0.0,0,0,0
Desert Dragon Mitten,3,100.0,0.0,0,0,1
Desert Dragon Mitten,4,100.0,0.0,0,0,1
Desert Dragon Mitten,5,100.0,0.0,0,0,1
Desert Dragon Mitten,6,100.0,0.0,0,0,1
Desert Dragon Mitten,7,45.0,25.0,0,1,1
Desert Dragon Mitten,8,40.0,25.0,0,2,2
Desert Dragon Mitten,9,35.0,25.0,0,2,2
Desert Dragon Mitten,10,30.0,25.0,1,2,3
Desert Dragon Mitten,11,25.0,25.0,1,2,5
Desert Dragon Mitten,12,20.0,25.0,1,2,8
Desert Dragon Mitten,13,15.0,25.0,1,2,14
Desert Dragon Mitten,14,5.0,25.0,1,2,21
Desert Dragon Mitten,15,1.0,25.0,1,2,36
Desert Dragon Muff,1,100.0,0.0,0,0,0
Desert Dragon Muff,2,100.0,0.0,0,0,0
Desert Dragon Muff,3,100.0,0.0,0,0,1
Desert Dragon Muff,4,100.0,0.0,0,0,1
Desert Dragon Muff,5,100.0,0.0,0,0,1
Desert Dragon Muff,6,100.0,0.0,0,0,1
Desert Dragon Muff,7,45.0,25.0,0,1,1
Desert Dragon Muff,8,40.0,25.0,0,2,2
Desert Dragon Muff,9,35.0,25.0,0,2,2
Desert Dragon Muff,10,30.0,25.0,1,2,3
Desert Dragon Muff,11,25.0,25.0,1,2,5
Desert Dragon Muff,12,20.0,25.0,1,2,8
Desert Dragon Muff,13,15.0,25.0,1,2,14
Desert Dragon Muff,14,5.0,25.0,1,2,21
Desert Dragon Muff,15,1.0,25.0,1,2,36
Desert Dragon Onesie,1,100.0,0.0,0,0,2
Desert Dragon Onesie,2,100.0,0.0,0,0,3
Desert Dragon Onesie,3,100.0,0.0,0,0,3
Desert Dragon Onesie,4,100.0,0.0,0,0,4
Desert Dragon Onesie,5,100.0,0.0,0,0,5
Desert Dragon Onesie,6,100.0,0.0,0,0,5
Desert Dragon Onesie,7,45.0,25.0,0,1,6
Desert Dragon Onesie,8,40.0,25.0,0,2,7
Desert Dragon Onesie,9,35.0,25.0,0,2,7
Desert Dragon Onesie,10,30.0,25.0,1,2,12
Desert Dragon Onesie,11,25.0,25.0,1,2,20
Desert Dragon Onesie,12,20.0,25.0,1,2,30
Desert Dragon Onesie,13,15.0,25.0,1,2,51
Desert Dragon Onesie,14,5.0,25.0,1,2,76
Desert Dragon Onesie,15,1.0,25.0,1,2,128
Desert Dragon Orb,1,100.0,0.0,0,0,7
Desert Dragon Orb,2,100.0,0.0,0,0,9
Desert Dragon Orb,3,100.0,0.0,0,0,10
Desert Dragon Orb,4,100.0,0.0,0,0,12
Desert Dragon Orb,5,100.0,0.0,0,0,14
Desert Dragon Orb,6,100.0,0.0,0,0,16
Desert Dragon Orb,7,45.0,25.0,0,1,18
Desert Dragon Orb,8,40.0,25.0,0,2,20
Desert Dragon Orb,9,35.0,25.0,0,2,21
Desert Dragon Orb,10,30.0,25.0,1,2,36
Desert Dragon Orb,11,25.0,25.0,1,2,58
Desert Dragon Orb,12,20.0,25.0,1,2,87
Desert Dragon Orb,13,15.0,25.0,1,2,146
Desert Dragon Orb,14,5.0,25.0,1,2,219
Desert Dragon Orb,15,1.0,25.0,1,2,365
Desert Dragon Orni,1,100.0,0.0,0,0,1
Desert Dragon Orni,2,100.0,0.0,0,0,1
Desert Dragon Orni,3,100.0,0.0,0,0,1
Desert Dragon Orni,4,100.0,0.0,0,0,2
Desert Dragon Orni,5,100.0,0.0,0,0,2
Desert Dragon Orni,6,100.0,0.0,0,0,2
Desert Dragon Orni,7,45.0,25.0,0,1,3
Desert Dragon Orni,8,40.0,25.0,0,2,3
Desert Dragon Orni,9,35.0,25.0,0,2,3
Desert Dragon Orni,10,30.0,25.0,1,2,6
Desert Dragon Orni,11,25.0,25.0,1,2,10
Desert Dragon Orni,12,20.0,25.0,1,2,15
Desert Dragon Orni,13,15.0,25.0,1,2,25
Desert Dragon Orni,14,5.0,25.0,1,2,38
Desert Dragon Orni,15,1.0,25.0,1,2,64
Desert Dragon Pants,1,100.0,0.0,0,0,2
Desert Dragon Pants,2,100.0,0.0,0,0,2
Desert Dragon Pants,3,100.0,0.0,0,0,3
Desert Dragon Pants,4,100.0,0.0,0,0,3
Desert Dragon Pants,5,100.0,0.0,0,0,4
Desert Dragon Pants,6,100.0,0.0,0,0,4
Desert Dragon Pants,7,45.0,25.0,0,1,5
Desert Dragon Pants,8,40.0,25.0,0,2,5
Desert Dragon Pants,9,35.0,25.0,0,2,6
Desert Dragon Pants,10,30.0,25.0,1,2,10
Desert Dragon Pants,11,25.0,25.0,1,2,16
Desert Dragon Pants,12,20.0,25.0,1,2,24
Desert Dragon Pants,13,15.0,25.0,1,2,40
Desert Dragon Pants,14,5.0,25.0,1,2,60
Desert Dragon Pants,15,1.0,25.0,1,2,100
Desert Dragon Power Mitten,1,100.0,0.0,0,0,0
Desert Dragon Power Mitten,2,100.0,0.0,0,0,0
Desert Dragon Power Mitten,3,100.0,0.0,0,0,1
Desert Dragon Power Mitten,4,100.0,0.0,0,0,1
Desert Dragon Power Mitten,5,100.0,0.0,0,0,1
Desert Dragon Power Mitten,6,100.0,0.0,0,0,1
Desert Dragon Power Mitten,7,45.0,25.0,0,1,1
Desert Dragon Power Mitten,8,40.0,25.0,0,2,2
Desert Dragon Power Mitten,9,35.0,25.0,0,2,2
Desert Dragon Power Mitten,10,30.0,25.0,1,2,3
Desert Dragon Power Mitten,11,25.0,25.0,1,2,5
Desert Dragon Power Mitten,12,20.0,25.0,1,2,8
Desert Dragon Power Mitten,13,15.0,25.0,1,2,14
Desert Dragon Power Mitten,14,5.0,25.0,1,2,21
Desert Dragon Power Mitten,15,1.0,25.0,1,2,36
Desert Dragon Quiver,1,100.0,0.0,0,0,3
Desert Dragon Quiver,2,100.0,0.0,0,0,4
Desert Dragon Quiver,3,100.0,0.0,0,0,5
Desert Dragon Quiver,4,100.0,0.0,0,0,6
Desert Dragon Quiver,5,100.0,0.0,0,0,7
Desert Dragon Quiver,6,100.0,0.0,0,0,8
Desert Dragon Quiver,7,45.0,25.0,0,1,9
Desert Dragon Quiver,8,40.0,25.0,0,2,10
Desert Dragon Quiver,9,35.0,25.0,0,2,10
Desert Dragon Quiver,10,30.0,25.0,1,2,18
Desert Dragon Quiver,11,25.0,25.0,1,2,29
Desert Dragon Quiver,12,20.0,25.0,1,2,43
Desert Dragon Quiver,13,15.0,25.0,1,2,73
Desert Dragon Quiver,14,5.0,25.0,1,2,109
Desert Dragon Quiver,15,1.0,25.0,1,2,182
Desert Dragon Rakki,1,100.0,0.0,0,0,0
Desert Dragon Rakki,2,100.0,0.0,0,0,0
Desert Dragon Rakki,3,100.0,0.0,0,0,1
Desert Dragon Rakki,4,100.0,0.0,0,0,1
Desert Dragon Rakki,5,100.0,0.0,0,0,1
Desert Dragon Rakki,6,100.0,0.0,0,0,1
Desert Dragon Rakki,7,45.0,25.0,0,1,1
Desert Dragon Rakki,8,40.0,25.0,0,2,2
Desert Dragon Rakki,9,35.0,25.0,0,2,2
Desert Dragon Rakki,10,30.0,25.0,1,2,3
Desert Dragon Rakki,11,25.0,25.0,1,2,5
Desert Dragon Rakki,12,20.0,25.0,1,2,8
Desert Dragon Rakki,13,15.0,25.0,1,2,14
Desert Dragon Rakki,14,5.0,25.0,1,2,21
Desert Dragon Rakki,15,1.0,25.0,1,2,36
Desert Dragon Robe,1,100.0,0.0,0,0,2
Desert Dragon Robe,2,100.0,0.0,0,0,3
Desert Dragon Robe,3,100.0,0.0,0,0,3
Desert Dragon Robe,4,100.0,0.0,0,0,4
Desert Dragon Robe,5,100.0,0.0,0,0,5
Desert Dragon Robe,6,100.0,0.0,0,0,5
Desert Dragon Robe,7,45.0,25.0,0,1,6
Desert Dragon Robe,8,40.0,25.0,0,2,7
Desert Dragon Robe,9,35.0,25.0,0,2,7
Desert Dragon Robe,10,30.0,25.0,1,2,12
Desert Dragon Robe,11,25.0,25.0,1,2,20
Desert Dragon Robe,12,20.0,25.0,1,2,30
Desert Dragon Robe,13,15.0,25.0,1,2,51
Desert Dragon Robe,14,5.0,25.0,1,2,76
Desert Dragon Robe,15,1.0,25.0,1,2,128
Desert Dragon Round Shoes,1,100.0,0.0,0,0,0
Desert Dragon Round Shoes,2,100.0,0.0,0,0,0
Desert Dragon Round Shoes,3,100.0,0.0,0,0,1
Desert Dragon Round Shoes,4,100.0,0.0,0,0,1
Desert Dragon Round Shoes,5,100.0,0.0,0,0,1
Desert Dragon Round Shoes,6,100.0,0.0,0,0,1
Desert Dragon Round Shoes,7,45.0,25.0,0,1,1
Desert Dragon Round Shoes,8,40.0,25.0,0,2,2
Desert Dragon Round Shoes,9,35.0,25.0,0,2,2
Desert Dragon Round Shoes,10,30.0,25.0,1,2,3
Desert Dragon Round Shoes,11,25.0,25.0,1,2,5
Desert Dragon Round Shoes,12,20.0,25.0,1,2,8
Desert Dragon Round Shoes,13,15.0,25.0,1,2,14
Desert Dragon Round Shoes,14,5.0,25.0,1,2,21
Desert Dragon Round Shoes,15,1.0,25.0,1,2,36
Desert Dragon Salwar,1,100.0,0.0,0,0,2
Desert Dragon Salwar,2,100.0,0.0,0,0,2
Desert Dragon Salwar,3,100.0,0.0,0,0,3
Desert Dragon Salwar,4,100.0,0.0,0,0,3
Desert Dragon Salwar,5,100.0,0.0,0,0,4
Desert Dragon Salwar,6,100.0,0.0,0,0,4
Desert Dragon Salwar,7,45.0,25.0,0,1,5
Desert Dragon Salwar,8,40.0,25.0,0,2,5
Desert Dragon Salwar,9,35.0,25.0,0,2,6
Desert Dragon Salwar,10,30.0,25.0,1,2,10
Desert Dragon Salwar,11,25.0,25.0,1,2,16
Desert Dragon Salwar,12,20.0,25.0,1,2,24
Desert Dragon Salwar,13,15.0,25.0,1,2,40
Desert Dragon Salwar,14,5.0,25.0,1,2,60
Desert Dragon Salwar,15,1.0,25.0,1,2,100
Desert Dragon Sandals,1,100.0,0.0,0,0,0
Desert Dragon Sandals,2,100.0,0.0,0,0,0
Desert Dragon Sandals,3,100.0,0.0,0,0,1
Desert Dragon Sandals,4,100.0,0.0,0,0,1
Desert Dragon Sandals,5,100.0,0.0,0,0,1
Desert Dragon Sandals,6,100.0,0.0,0,0,1
Desert Dragon Sandals,7,45.0,25.0,0,1,1
Desert Dragon Sandals,8,40.0,25.0,0,2,2
Desert Dragon Sandals,9,35.0,25.0,0,2,2
Desert Dragon Sandals,10,30.0,25.0,1,2,3
Desert Dragon Sandals,11,25.0,25.0,1,2,5
Desert Dragon Sandals,12,20.0,25.0,1,2,8
Desert Dragon Sandals,13,15.0,25.0,1,2,14
Desert Dragon Sandals,14,5.0,25.0,1,2,21
Desert Dragon Sandals,15,1.0,25.0,1,2,36
Desert Dragon Saviour Armour,1,100.0,0.0,0,0,6
Desert Dragon Saviour Armour,2,100.0,0.0,0,0,19
Desert Dragon Saviour Armour,3,100.0,0.0,0,0,48
Desert Dragon Saviour Armour,4,100.0,0.0,0,0,96
Desert Dragon Saviour Armour,5,100.0,0.0,0,0,192
Desert Dragon Saviour Armour,6,100.0,0.0,0,0,384
Desert Dragon Saviour Armour,7,33.33,25.0,0,1,576
Desert Dragon Saviour Armour,8,33.33,25.0,0,1,864
Desert Dragon Saviour Armour,9,33.33,25.0,0,1,1280
Desert Dragon Saviour Armour,10,33.33,25.0,0,1,1920
Desert Dragon Saviour Armour,11,33.33,25.0,0,1,2304
Desert Dragon Saviour Armour,12,33.33,25.0,0,2,2688
Desert Dragon Saviour Armour,13,15.0,25.0,1,2,3201
Desert Dragon Saviour Armour,14,5.0,25.0,1,2,4801
Desert Dragon Saviour Armour,15,1.0,25.0,1,2,7682
Desert Dragon Saviour Cuffs,1,100.0,0.0,0,0,1
Desert Dragon Saviour Cuffs,2,100.0,0.0,0,0,5
Desert Dragon Saviour Cuffs,3,100.0,0.0,0,0,13
Desert Dragon Saviour Cuffs,4,100.0,0.0,0,0,27
Desert Dragon Saviour Cuffs,5,100.0,0.0,0,0,54
Desert Dragon Saviour Cuffs,6,100.0,0.0,0,0,109
Desert Dragon Saviour Cuffs,7,33.33,25.0,0,1,164
Desert Dragon Saviour Cuffs,8,33.33,25.0,0,1,246
Desert Dragon Saviour Cuffs,9,33.33,25.0,0,1,365
Desert Dragon Saviour Cuffs,10,33.33,25.0,0,1,548
Desert Dragon Saviour Cuffs,11,33.33,25.0,0,1,658
Desert Dragon Saviour Cuffs,12,33.33,25.0,0,2,768
Desert Dragon Saviour Cuffs,13,15.0,25.0,1,2,914
Desert Dragon Saviour Cuffs,14,5.0,25.0,1,2,1371
Desert Dragon Saviour Cuffs,15,1.0,25.0,1,2,2194
Desert Dragon Saviour Galero,1,100.0,0.0,0,0,3
Desert Dragon Saviour Galero,2,100.0,0.0,0,0,9
Desert Dragon Saviour Galero,3,100.0,0.0,0,0,24
Desert Dragon Saviour Galero,4,100.0,0.0,0,0,48
Desert Dragon Saviour Galero,5,100.0,0.0,0,0,96
Desert Dragon Saviour Galero,6,100.0,0.0,0,0,192
Desert Dragon Saviour Galero,7,33.33,25.0,0,1,288
Desert Dragon Saviour Galero,8,33.33,25.0,0,1,432
Desert Dragon Saviour Galero,9,33.33,25.0,0,1,640
Desert Dragon Saviour Galero,10,33.33,25.0,0,1,960
Desert Dragon Saviour Galero,11,33.33,25.0,0,1,1152
Desert Dragon Saviour Galero,12,33.33,25.0,0,2,1344
Desert Dragon Saviour Galero,13,15.0,25.0,1,2,1600
Desert Dragon Saviour Galero,14,5.0,25.0,1,2,2400
Desert Dragon Saviour Galero,15,1.0,25.0,1,2,3841
